year,county,age,births,population,birth_rate
2018,McIntosh,35-39 years,16.0,1042.0,15.4
2018,McIntosh,40-44 years,0.0,986.0,0.0
2018,Major,10-14 years,0.0,559.0,0.0
2018,Major,18-19 years,0.0,165.0,0.0
2018,Major,20-24 years,25.0,345.0,72.5
2018,Major,25-29 years,45.0,394.0,114.2
2018,Major,30-34 years,26.0,405.0,64.2
2018,Major,35-39 years,7.0,490.0,14.3
2018,Major,40-44 years,0.0,390.0,0.0
2018,Marshall,15-17 years,6.0,673.0,8.9
2018,Marshall,18-19 years,16.0,377.0,42.4
2018,Marshall,20-24 years,70.0,921.0,76.0
2018,Marshall,25-29 years,59.0,890.0,66.3
2018,Marshall,30-34 years,31.0,812.0,38.2
2018,Marshall,35-39 years,11.0,930.0,11.8
2018,Marshall,40-44 years,5.0,964.0,5.2
2018,Marshall,45-54 years,0.0,1991.0,0.0
2018,Mayes,15-17 years,10.0,1710.0,5.8
2018,Mayes,18-19 years,39.0,982.0,39.7
2018,Mayes,20-24 years,141.0,2358.0,59.8
2018,Mayes,25-29 years,175.0,2613.0,67.0
2018,Mayes,30-34 years,77.0,2292.0,33.6
2018,Mayes,35-39 years,29.0,2504.0,11.6
2018,Mayes,40-44 years,5.0,2412.0,2.1
2018,Murray,15-17 years,0.0,571.0,0.0
2018,Murray,18-19 years,16.0,328.0,48.8
2018,Murray,20-24 years,53.0,718.0,73.8
2018,Murray,25-29 years,50.0,788.0,63.5
2018,Murray,30-34 years,30.0,793.0,37.8
2018,Murray,35-39 years,8.0,876.0,9.1
2018,Murray,40-44 years,0.0,725.0,0.0
2018,Muskogee,10-14 years,0.0,4748.0,0.0
2018,Muskogee,15-17 years,15.0,2755.0,5.4
2018,Muskogee,18-19 years,60.0,1857.0,32.3
2018,Muskogee,20-24 years,251.0,4326.0,58.0
2018,Muskogee,25-29 years,263.0,4519.0,58.2
2018,Muskogee,30-34 years,152.0,4288.0,35.4
2018,Muskogee,35-39 years,65.0,4393.0,14.8
2018,Muskogee,40-44 years,16.0,3991.0,4.0
2018,Noble,15-17 years,0.0,483.0,0.0
2018,Noble,18-19 years,8.0,242.0,33.1
2018,Noble,20-24 years,32.0,576.0,55.6
2018,Noble,25-29 years,29.0,657.0,44.1
2018,Noble,30-34 years,30.0,668.0,44.9
2018,Noble,35-39 years,16.0,669.0,23.9
2018,Noble,40-44 years,0.0,615.0,0.0
2018,Nowata,18-19 years,15.0,209.0,71.8
2018,Nowata,20-24 years,39.0,536.0,72.8
2018,Nowata,25-29 years,50.0,631.0,79.2
2018,Nowata,30-34 years,27.0,598.0,45.2
2018,Nowata,35-39 years,9.0,602.0,15.0
2018,Nowata,Unknown Age,0.0,0.0,0.0
2018,Okfuskee,15-17 years,0.0,434.0,0.0
2018,Okfuskee,18-19 years,12.0,283.0,42.4
2018,Okfuskee,20-24 years,47.0,704.0,66.8
2018,Okfuskee,25-29 years,51.0,807.0,63.2
2018,Okfuskee,30-34 years,23.0,754.0,30.5
2018,Okfuskee,35-39 years,14.0,779.0,18.0
2018,Okfuskee,40-44 years,0.0,733.0,0.0
2018,Oklahoma,10-14 years,8.0,55075.0,0.1
2018,Oklahoma,15-17 years,192.0,31006.0,6.2
2018,Oklahoma,18-19 years,540.0,19146.0,28.2
2018,Oklahoma,20-24 years,2488.0,52298.0,47.6
2018,Oklahoma,25-29 years,3400.0,63770.0,53.3
2018,Oklahoma,30-34 years,3000.0,59717.0,50.2
2018,Oklahoma,35-39 years,1314.0,55544.0,23.7
2018,Oklahoma,40-44 years,247.0,46895.0,5.3
2018,Oklahoma,45-54 years,13.0,89629.0,0.1
2018,Oklahoma,Unknown Age,0.0,0.0,0.0
2018,Okmulgee,10-14 years,0.0,2596.0,0.0
2018,Okmulgee,15-17 years,13.0,1596.0,8.1
2018,Okmulgee,18-19 years,22.0,1137.0,19.3
2018,Okmulgee,20-24 years,139.0,2472.0,56.2
2018,Okmulgee,25-29 years,131.0,2435.0,53.8
2018,Okmulgee,30-34 years,66.0,2150.0,30.7
2018,Okmulgee,35-39 years,32.0,2249.0,14.2
2018,Okmulgee,40-44 years,0.0,2018.0,0.0
2018,Osage,15-17 years,7.0,1928.0,3.6
2018,Osage,18-19 years,19.0,1050.0,18.1
2018,Osage,20-24 years,112.0,2475.0,45.3
2018,Osage,25-29 years,155.0,2761.0,56.1
2018,Osage,30-34 years,110.0,2669.0,41.2
2018,Osage,35-39 years,29.0,2797.0,10.4
2018,Osage,40-44 years,8.0,2609.0,3.1
2018,Ottawa,15-17 years,12.0,1297.0,9.3
2018,Ottawa,18-19 years,34.0,1018.0,33.4
2018,Ottawa,20-24 years,119.0,2045.0,58.2
2018,Ottawa,25-29 years,128.0,2049.0,62.5
2018,Ottawa,30-34 years,79.0,1667.0,47.4
2018,Ottawa,35-39 years,27.0,1768.0,15.3
2018,Ottawa,40-44 years,0.0,1686.0,0.0
2018,Pawnee,15-17 years,6.0,690.0,8.7
2018,Pawnee,18-19 years,14.0,383.0,36.6
2018,Pawnee,20-24 years,57.0,848.0,67.2
2018,Pawnee,25-29 years,58.0,919.0,63.1
2018,Pawnee,30-34 years,33.0,879.0,37.5
2018,Pawnee,35-39 years,15.0,941.0,15.9
2018,Pawnee,40-44 years,0.0,951.0,0.0
2018,Pawnee,45-54 years,0.0,2121.0,0.0
2018,Payne,15-17 years,14.0,2584.0,5.4
2018,Payne,18-19 years,36.0,5251.0,6.9
2018,Payne,20-24 years,202.0,16610.0,12.2
2018,Payne,25-29 years,278.0,6328.0,43.9
2018,Payne,30-34 years,207.0,4729.0,43.8
2018,Payne,35-39 years,90.0,4647.0,19.4
2018,Payne,40-44 years,20.0,3818.0,5.2
2018,Payne,45-54 years,0.0,6867.0,0.0
2018,Pittsburg,10-14 years,0.0,2839.0,0.0
2018,Pittsburg,15-17 years,8.0,1602.0,5.0
2018,Pittsburg,18-19 years,38.0,878.0,43.3
2018,Pittsburg,20-24 years,198.0,2422.0,81.8
2018,Pittsburg,25-29 years,158.0,2982.0,53.0
2018,Pittsburg,30-34 years,92.0,2780.0,33.1
2018,Pittsburg,35-39 years,36.0,2805.0,12.8
2018,Pittsburg,40-44 years,7.0,2499.0,2.8
2018,Pittsburg,Unknown Age,0.0,0.0,0.0
2018,Pontotoc,15-17 years,9.0,1488.0,6.0
2018,Pontotoc,18-19 years,37.0,1265.0,29.2
2018,Pontotoc,20-24 years,156.0,2884.0,54.1
2018,Pontotoc,25-29 years,152.0,2852.0,53.3
2018,Pontotoc,30-34 years,106.0,2553.0,41.5
2018,Pontotoc,35-39 years,41.0,2302.0,17.8
2018,Pontotoc,40-44 years,6.0,2085.0,2.9
2018,Pottawatomie,15-17 years,11.0,3000.0,3.7
2018,Pottawatomie,18-19 years,62.0,2189.0,28.3
2018,Pottawatomie,20-24 years,242.0,4814.0,50.3
2018,Pottawatomie,25-29 years,296.0,4836.0,61.2
2018,Pottawatomie,30-34 years,172.0,4504.0,38.2
2018,Pottawatomie,35-39 years,72.0,4659.0,15.5
2018,Pottawatomie,40-44 years,14.0,4422.0,3.2
2018,Pottawatomie,45-54 years,0.0,8911.0,0.0
2018,Pushmataha,15-17 years,0.0,417.0,0.0
2018,Pushmataha,18-19 years,0.0,238.0,0.0
2018,Pushmataha,20-24 years,42.0,549.0,76.5
2018,Pushmataha,25-29 years,34.0,617.0,55.1
2018,Pushmataha,30-34 years,18.0,633.0,28.4
2018,Pushmataha,35-39 years,5.0,636.0,7.9
2018,Roger Mills,15-17 years,0.0,156.0,0.0
2018,Roger Mills,18-19 years,0.0,76.0,0.0
2018,Roger Mills,20-24 years,13.0,177.0,73.4
2018,Roger Mills,25-29 years,15.0,167.0,89.8
2018,Roger Mills,30-34 years,5.0,180.0,27.8
2018,Roger Mills,35-39 years,0.0,248.0,0.0
2018,Rogers,15-17 years,6.0,3994.0,1.5
2018,Rogers,18-19 years,40.0,2331.0,17.2
2018,Rogers,20-24 years,272.0,5667.0,48.0
2018,Rogers,25-29 years,347.0,5928.0,58.5
2018,Rogers,30-34 years,274.0,5556.0,49.3
2018,Rogers,35-39 years,99.0,5801.0,17.1
2018,Rogers,40-44 years,19.0,5370.0,3.5
2018,Rogers,45-54 years,0.0,12182.0,0.0
2018,Seminole,15-17 years,9.0,1095.0,8.2
2018,Seminole,18-19 years,26.0,749.0,34.7
2018,Seminole,20-24 years,114.0,1495.0,76.3
2018,Seminole,25-29 years,94.0,1423.0,66.1
2018,Seminole,30-34 years,48.0,1301.0,36.9
2018,Seminole,35-39 years,17.0,1471.0,11.6
2018,Seminole,40-44 years,0.0,1381.0,0.0
2018,Sequoyah,15-17 years,17.0,1710.0,9.9
2018,Sequoyah,18-19 years,46.0,979.0,47.0
2018,Sequoyah,20-24 years,198.0,2418.0,81.9
2018,Sequoyah,25-29 years,156.0,2559.0,61.0
2018,Sequoyah,30-34 years,85.0,2282.0,37.2
2018,Sequoyah,35-39 years,40.0,2349.0,17.0
2018,Sequoyah,40-44 years,8.0,2453.0,3.3
2018,Stephens,15-17 years,18.0,1818.0,9.9
2018,Stephens,18-19 years,28.0,952.0,29.4
2018,Stephens,20-24 years,180.0,2300.0,78.3
2018,Stephens,25-29 years,172.0,2555.0,67.3
2018,Stephens,30-34 years,99.0,2479.0,39.9
2018,Stephens,35-39 years,25.0,2641.0,9.5
2018,Stephens,40-44 years,0.0,2441.0,0.0
2018,Texas,15-17 years,9.0,934.0,9.6
2018,Texas,18-19 years,19.0,707.0,26.9
2018,Texas,20-24 years,111.0,1563.0,71.0
2018,Texas,25-29 years,112.0,1458.0,76.8
2018,Texas,30-34 years,61.0,1426.0,42.8
2018,Texas,35-39 years,34.0,1366.0,24.9
2018,Texas,40-44 years,11.0,1252.0,8.8
2018,Texas,45-54 years,0.0,2389.0,0.0
2018,Tillman,15-17 years,0.0,282.0,0.0
2018,Tillman,18-19 years,9.0,180.0,50.0
2018,Tillman,20-24 years,20.0,398.0,50.3
2018,Tillman,25-29 years,32.0,414.0,77.3
2018,Tillman,30-34 years,13.0,402.0,32.3
2018,Tillman,35-39 years,0.0,430.0,0.0
2018,Tillman,40-44 years,0.0,385.0,0.0
2018,Tulsa,10-14 years,0.0,45417.0,0.0
2018,Tulsa,15-17 years,116.0,26387.0,4.4
2018,Tulsa,18-19 years,384.0,15872.0,24.2
2018,Tulsa,20-24 years,1962.0,41251.0,47.6
2018,Tulsa,25-29 years,2798.0,49156.0,56.9
2018,Tulsa,30-34 years,2381.0,45847.0,51.9
2018,Tulsa,35-39 years,1043.0,44331.0,23.5
2018,Tulsa,40-44 years,175.0,39278.0,4.5
2018,Tulsa,45-54 years,10.0,76971.0,0.1
2018,Tulsa,Unknown Age,0.0,0.0,0.0
2018,Wagoner,10-14 years,0.0,5731.0,0.0
2018,Wagoner,15-17 years,11.0,3453.0,3.2
2018,Wagoner,18-19 years,31.0,1739.0,17.8
2018,Wagoner,20-24 years,214.0,4259.0,50.2
2018,Wagoner,25-29 years,294.0,5034.0,58.4
2018,Wagoner,30-34 years,223.0,5324.0,41.9
2018,Wagoner,35-39 years,98.0,5483.0,17.9
2018,Wagoner,40-44 years,16.0,4957.0,3.2
2018,Washington,10-14 years,0.0,3515.0,0.0
2018,Washington,15-17 years,5.0,2066.0,2.4
2018,Washington,18-19 years,23.0,1160.0,19.8
2018,Washington,20-24 years,152.0,2812.0,54.1
2018,Washington,25-29 years,191.0,3237.0,59.0
2018,Washington,30-34 years,148.0,3240.0,45.7
2018,Washington,35-39 years,67.0,3283.0,20.4
2018,Washington,40-44 years,5.0,2722.0,1.8
2018,Washita,15-17 years,0.0,480.0,0.0
2018,Washita,18-19 years,0.0,263.0,0.0
2018,Washita,20-24 years,40.0,502.0,79.7
2018,Washita,25-29 years,45.0,663.0,67.9
2018,Washita,30-34 years,27.0,666.0,40.5
2018,Washita,35-39 years,6.0,730.0,8.2
2018,Washita,40-44 years,0.0,587.0,0.0
2018,Woods,18-19 years,0.0,430.0,0.0
2018,Woods,20-24 years,30.0,1040.0,28.8
2018,Woods,25-29 years,33.0,724.0,45.6
2018,Woods,30-34 years,20.0,596.0,33.6
2018,Woods,35-39 years,11.0,518.0,21.2
2018,Woods,40-44 years,0.0,401.0,0.0
2018,Woods,45-54 years,0.0,846.0,0.0
2018,Woodward,15-17 years,0.0,826.0,0.0
2018,Woodward,18-19 years,17.0,473.0,35.9
2018,Woodward,20-24 years,81.0,1228.0,66.0
2018,Woodward,25-29 years,88.0,1454.0,60.5
2018,Woodward,30-34 years,48.0,1354.0,35.5
2018,Woodward,35-39 years,18.0,1481.0,12.2
2018,Woodward,40-44 years,0.0,1282.0,0.0
2019,UNKNOWN,15-17 years,0.0,0.0,0.0
2019,UNKNOWN,18-19 years,0.0,0.0,0.0
2019,UNKNOWN,20-24 years,10.0,0.0,0.0
2019,UNKNOWN,25-29 years,13.0,0.0,0.0
2019,UNKNOWN,30-34 years,11.0,0.0,0.0
2019,UNKNOWN,35-39 years,0.0,0.0,0.0
2019,UNKNOWN,40-44 years,0.0,0.0,0.0
2019,Adair,10-14 years,0.0,1695.0,0.0
2019,Adair,15-17 years,8.0,1013.0,7.9
2019,Adair,18-19 years,37.0,526.0,70.3
2019,Adair,20-24 years,104.0,1283.0,81.1
2019,Adair,25-29 years,75.0,1467.0,51.1
2019,Adair,30-34 years,39.0,1199.0,32.5
2019,Adair,35-39 years,17.0,1344.0,12.6
2019,Adair,40-44 years,0.0,1296.0,0.0
2019,Alfalfa,15-17 years,0.0,181.0,0.0
2019,Alfalfa,18-19 years,0.0,86.0,0.0
2019,Alfalfa,20-24 years,10.0,231.0,43.3
2019,Alfalfa,25-29 years,25.0,288.0,86.8
2019,Alfalfa,30-34 years,9.0,325.0,27.7
2019,Alfalfa,35-39 years,7.0,459.0,15.3
2019,Atoka,15-17 years,0.0,516.0,0.0
2019,Atoka,18-19 years,20.0,289.0,69.2
2019,Atoka,20-24 years,53.0,732.0,72.4
2019,Atoka,25-29 years,45.0,974.0,46.2
2019,Atoka,30-34 years,26.0,859.0,30.3
2019,Atoka,35-39 years,0.0,881.0,0.0
2019,Beaver,18-19 years,0.0,128.0,0.0
2019,Beaver,20-24 years,14.0,276.0,50.7
2019,Beaver,25-29 years,19.0,295.0,64.4
2019,Beaver,30-34 years,9.0,263.0,34.2
2019,Beaver,35-39 years,0.0,296.0,0.0
2019,Beaver,40-44 years,5.0,292.0,17.1
2019,Beckham,15-17 years,5.0,827.0,6.0
2019,Beckham,18-19 years,18.0,455.0,39.6
2019,Beckham,20-24 years,104.0,1397.0,74.4
2019,Beckham,25-29 years,98.0,1658.0,59.1
2019,Beckham,30-34 years,52.0,1690.0,30.8
2019,Beckham,35-39 years,15.0,1584.0,9.5
2019,Beckham,40-44 years,0.0,1356.0,0.0
2019,Blaine,15-17 years,0.0,380.0,0.0
2019,Blaine,18-19 years,12.0,195.0,61.5
2019,Blaine,20-24 years,33.0,501.0,65.9
2019,Blaine,25-29 years,37.0,500.0,74.0
2019,Blaine,30-34 years,13.0,488.0,26.6
2019,Blaine,35-39 years,11.0,505.0,21.8
2019,Blaine,40-44 years,0.0,487.0,0.0
2019,Bryan,15-17 years,14.0,1792.0,7.8
2019,Bryan,18-19 years,45.0,1366.0,32.9
2019,Bryan,20-24 years,212.0,3142.0,67.5
2019,Bryan,25-29 years,174.0,3472.0,50.1
2019,Bryan,30-34 years,99.0,3386.0,29.2
2019,Bryan,35-39 years,33.0,2977.0,11.1
2019,Bryan,40-44 years,10.0,2644.0,3.8
2019,Bryan,45-54 years,0.0,5502.0,0.0
2019,Caddo,15-17 years,7.0,1233.0,5.7
2019,Caddo,18-19 years,24.0,692.0,34.7
2019,Caddo,20-24 years,99.0,1664.0,59.5
2019,Caddo,25-29 years,113.0,1990.0,56.8
2019,Caddo,30-34 years,59.0,1865.0,31.6
2019,Caddo,35-39 years,31.0,1858.0,16.7
2019,Caddo,40-44 years,0.0,1655.0,0.0
2019,Canadian,15-17 years,16.0,6383.0,2.5
2019,Canadian,18-19 years,60.0,3275.0,18.3
2019,Canadian,20-24 years,348.0,7916.0,44.0
2019,Canadian,25-29 years,593.0,10230.0,58.0
2019,Canadian,30-34 years,494.0,11675.0,42.3
2019,Canadian,35-39 years,209.0,11860.0,17.6
2019,Canadian,40-44 years,32.0,10049.0,3.2
2019,Canadian,45-54 years,0.0,17753.0,0.0
2019,Carter,15-17 years,13.0,2052.0,6.3
2019,Carter,18-19 years,48.0,1063.0,45.2
2019,Carter,20-24 years,199.0,2801.0,71.0
2019,Carter,25-29 years,205.0,3339.0,61.4
2019,Carter,30-34 years,108.0,2847.0,37.9
2019,Carter,35-39 years,53.0,3012.0,17.6
2019,Carter,40-44 years,11.0,2861.0,3.8
2019,Cherokee,10-14 years,0.0,2968.0,0.0
2019,Cherokee,15-17 years,11.0,1819.0,6.0
2019,Cherokee,18-19 years,40.0,1873.0,21.4
2019,Cherokee,20-24 years,170.0,5309.0,32.0
2019,Cherokee,25-29 years,170.0,3199.0,53.1
2019,Cherokee,30-34 years,117.0,2707.0,43.2
2019,Cherokee,35-39 years,43.0,3012.0,14.3
2019,Cherokee,40-44 years,9.0,2534.0,3.6
2019,Choctaw,15-17 years,5.0,608.0,8.2
2019,Choctaw,18-19 years,12.0,316.0,38.0
2019,Choctaw,20-24 years,58.0,779.0,74.5
2019,Choctaw,25-29 years,43.0,873.0,49.3
2019,Choctaw,30-34 years,31.0,737.0,42.1
2019,Choctaw,35-39 years,10.0,763.0,13.1
2019,Choctaw,40-44 years,0.0,832.0,0.0
2019,Cimarron,15-17 years,0.0,89.0,0.0
2019,Cimarron,18-19 years,0.0,44.0,0.0
2019,Cimarron,20-24 years,6.0,89.0,67.4
2019,Cimarron,25-29 years,0.0,105.0,0.0
2019,Cimarron,30-34 years,5.0,100.0,50.0
2019,Cimarron,35-39 years,0.0,109.0,0.0
2019,Cleveland,10-14 years,0.0,17873.0,0.0
2019,Cleveland,15-17 years,36.0,10850.0,3.3
2019,Cleveland,18-19 years,112.0,10340.0,10.8
2019,Cleveland,20-24 years,614.0,30837.0,19.9
2019,Cleveland,25-29 years,862.0,22025.0,39.1
2019,Cleveland,30-34 years,733.0,19630.0,37.3
2019,Cleveland,35-39 years,378.0,20518.0,18.4
2019,Cleveland,40-44 years,69.0,17092.0,4.0
2019,Cleveland,45-54 years,0.0,31772.0,0.0
2019,Cleveland,Unknown Age,0.0,0.0,0.0
2019,Coal,15-17 years,0.0,236.0,0.0
2019,Coal,18-19 years,0.0,111.0,0.0
2019,Coal,20-24 years,25.0,313.0,79.9
2019,Coal,25-29 years,22.0,335.0,65.7
2019,Coal,30-34 years,11.0,269.0,40.9
2019,Coal,35-39 years,0.0,266.0,0.0
2019,Coal,40-44 years,0.0,338.0,0.0
2019,Comanche,10-14 years,0.0,7671.0,0.0
2019,Comanche,15-17 years,24.0,4332.0,5.5
2019,Comanche,18-19 years,86.0,4210.0,20.4
2019,Comanche,20-24 years,573.0,10811.0,53.0
2019,Comanche,25-29 years,544.0,10490.0,51.9
2019,Comanche,30-34 years,319.0,9467.0,33.7
2019,Comanche,35-39 years,154.0,8486.0,18.1
2019,Comanche,40-44 years,21.0,6796.0,3.1
2019,Comanche,45-54 years,0.0,12554.0,0.0
2019,Cotton,15-17 years,0.0,201.0,0.0
2019,Cotton,18-19 years,0.0,124.0,0.0
2019,Cotton,20-24 years,17.0,298.0,57.0
2019,Cotton,25-29 years,14.0,314.0,44.6
2019,Cotton,30-34 years,12.0,292.0,41.1
2019,Cotton,35-39 years,0.0,333.0,0.0
2019,Craig,15-17 years,0.0,542.0,0.0
2019,Craig,18-19 years,17.0,317.0,53.6
2019,Craig,20-24 years,47.0,839.0,56.0
2019,Craig,25-29 years,54.0,882.0,61.2
2019,Craig,30-34 years,19.0,811.0,23.4
2019,Craig,35-39 years,7.0,816.0,8.6
2019,Craig,40-44 years,0.0,835.0,0.0
2019,Creek,15-17 years,16.0,2958.0,5.4
2019,Creek,18-19 years,51.0,1628.0,31.3
2019,Creek,20-24 years,274.0,4028.0,68.0
2019,Creek,25-29 years,256.0,4467.0,57.3
2019,Creek,30-34 years,159.0,4164.0,38.2
2019,Creek,35-39 years,72.0,4421.0,16.3
2019,Creek,40-44 years,13.0,4118.0,3.2
2019,Custer,15-17 years,5.0,1199.0,4.2
2019,Custer,18-19 years,14.0,1200.0,11.7
2019,Custer,20-24 years,101.0,3618.0,27.9
2019,Custer,25-29 years,132.0,1940.0,68.0
2019,Custer,30-34 years,85.0,1722.0,49.4
2019,Custer,35-39 years,33.0,1900.0,17.4
2019,Custer,40-44 years,7.0,1417.0,4.9
2019,Delaware,15-17 years,17.0,1572.0,10.8
2019,Delaware,18-19 years,29.0,930.0,31.2
2019,Delaware,20-24 years,146.0,2152.0,67.8
2019,Delaware,25-29 years,145.0,2298.0,63.1
2019,Delaware,30-34 years,68.0,2172.0,31.3
2019,Delaware,35-39 years,25.0,2201.0,11.4
2019,Delaware,40-44 years,0.0,2139.0,0.0
2019,Dewey,18-19 years,0.0,111.0,0.0
2019,Dewey,20-24 years,13.0,215.0,60.5
2019,Dewey,25-29 years,23.0,305.0,75.4
2019,Dewey,30-34 years,18.0,274.0,65.7
2019,Dewey,35-39 years,0.0,298.0,0.0
2019,Dewey,40-44 years,0.0,274.0,0.0
2019,Ellis,18-19 years,0.0,74.0,0.0
2019,Ellis,20-24 years,14.0,193.0,72.5
2019,Ellis,25-29 years,18.0,194.0,92.8
2019,Ellis,30-34 years,5.0,173.0,28.9
2019,Ellis,35-39 years,8.0,219.0,36.5
2019,Garfield,15-17 years,7.0,2430.0,2.9
2019,Garfield,18-19 years,37.0,1319.0,28.1
2019,Garfield,20-24 years,226.0,4006.0,56.4
2019,Garfield,25-29 years,291.0,4357.0,66.8
2019,Garfield,30-34 years,185.0,4113.0,45.0
2019,Garfield,35-39 years,68.0,4134.0,16.4
2019,Garfield,40-44 years,15.0,3390.0,4.4
2019,Garvin,15-17 years,9.0,1127.0,8.0
2019,Garvin,18-19 years,27.0,666.0,40.5
2019,Garvin,20-24 years,103.0,1535.0,67.1
2019,Garvin,25-29 years,126.0,1651.0,76.3
2019,Garvin,30-34 years,63.0,1598.0,39.4
2019,Garvin,35-39 years,24.0,1870.0,12.8
2019,Garvin,40-44 years,0.0,1606.0,0.0
2019,Grady,15-17 years,14.0,2466.0,5.7
2019,Grady,18-19 years,37.0,1317.0,28.1
2019,Grady,20-24 years,164.0,3065.0,53.5
2019,Grady,25-29 years,178.0,3266.0,54.5
2019,Grady,30-34 years,124.0,3306.0,37.5
2019,Grady,35-39 years,40.0,3867.0,10.3
2019,Grady,40-44 years,10.0,3420.0,2.9
2019,Grant,18-19 years,0.0,95.0,0.0
2019,Grant,20-24 years,9.0,197.0,45.7
2019,Grant,25-29 years,16.0,237.0,67.5
2019,Grant,30-34 years,5.0,243.0,20.6
2019,Grant,35-39 years,0.0,243.0,0.0
2019,Greer,18-19 years,0.0,124.0,0.0
2019,Greer,20-24 years,11.0,347.0,31.7
2019,Greer,25-29 years,16.0,459.0,34.9
2019,Greer,30-34 years,10.0,452.0,22.1
2019,Greer,35-39 years,0.0,404.0,0.0
2019,Greer,40-44 years,0.0,385.0,0.0
2019,Harmon,10-14 years,0.0,199.0,0.0
2019,Harmon,15-17 years,0.0,108.0,0.0
2019,Harmon,18-19 years,5.0,57.0,87.7
2019,Harmon,20-24 years,12.0,145.0,82.8
2019,Harmon,25-29 years,14.0,139.0,100.7
2019,Harmon,30-34 years,0.0,152.0,0.0
2019,Harper,15-17 years,0.0,145.0,0.0
2019,Harper,18-19 years,0.0,86.0,0.0
2019,Harper,20-24 years,9.0,165.0,54.5
2019,Harper,25-29 years,13.0,187.0,69.5
2019,Harper,30-34 years,7.0,183.0,38.3
2019,Harper,35-39 years,0.0,268.0,0.0
2019,Harper,40-44 years,0.0,229.0,0.0
2019,Haskell,15-17 years,0.0,527.0,0.0
2019,Haskell,18-19 years,17.0,285.0,59.6
2019,Haskell,20-24 years,61.0,692.0,88.2
2019,Haskell,25-29 years,42.0,713.0,58.9
2019,Haskell,30-34 years,16.0,674.0,23.7
2019,Haskell,35-39 years,8.0,816.0,9.8
2019,Hughes,15-17 years,0.0,486.0,0.0
2019,Hughes,18-19 years,20.0,298.0,67.1
2019,Hughes,20-24 years,60.0,844.0,71.1
2019,Hughes,25-29 years,49.0,1010.0,48.5
2019,Hughes,30-34 years,18.0,854.0,21.1
2019,Hughes,35-39 years,8.0,890.0,9.0
2019,Hughes,40-44 years,0.0,757.0,0.0
2019,Jackson,15-17 years,7.0,952.0,7.4
2019,Jackson,18-19 years,14.0,603.0,23.2
2019,Jackson,20-24 years,116.0,1901.0,61.0
2019,Jackson,25-29 years,114.0,1855.0,61.5
2019,Jackson,30-34 years,76.0,1871.0,40.6
2019,Jackson,35-39 years,22.0,1601.0,13.7
2019,Jackson,40-44 years,11.0,1317.0,8.4
2019,Jefferson,15-17 years,0.0,235.0,0.0
2019,Jefferson,18-19 years,6.0,139.0,43.2
2019,Jefferson,20-24 years,15.0,283.0,53.0
2019,Jefferson,25-29 years,25.0,309.0,80.9
2019,Jefferson,30-34 years,10.0,376.0,26.6
2019,Jefferson,35-39 years,5.0,323.0,15.5
2019,Johnston,15-17 years,0.0,446.0,0.0
2019,Johnston,18-19 years,11.0,339.0,32.4
2019,Johnston,20-24 years,49.0,654.0,74.9
2019,Johnston,25-29 years,47.0,660.0,71.2
2019,Johnston,30-34 years,22.0,603.0,36.5
2019,Johnston,35-39 years,6.0,639.0,9.4
2019,Kay,15-17 years,7.0,1810.0,3.9
2019,Kay,18-19 years,43.0,1127.0,38.2
2019,Kay,20-24 years,186.0,2509.0,74.1
2019,Kay,25-29 years,157.0,2858.0,54.9
2019,Kay,30-34 years,96.0,2430.0,39.5
2019,Kay,35-39 years,33.0,2607.0,12.7
2019,Kay,40-44 years,0.0,2469.0,0.0
2019,Kingfisher,15-17 years,0.0,729.0,0.0
2019,Kingfisher,18-19 years,13.0,396.0,32.8
2019,Kingfisher,20-24 years,35.0,890.0,39.3
2019,Kingfisher,25-29 years,60.0,903.0,66.4
2019,Kingfisher,30-34 years,54.0,918.0,58.8
2019,Kingfisher,35-39 years,15.0,1079.0,13.9
2019,Kingfisher,40-44 years,0.0,870.0,0.0
2019,Kiowa,15-17 years,5.0,341.0,14.7
2019,Kiowa,18-19 years,5.0,203.0,24.6
2019,Kiowa,20-24 years,21.0,454.0,46.3
2019,Kiowa,25-29 years,34.0,516.0,65.9
2019,Kiowa,30-34 years,19.0,468.0,40.6
2019,Kiowa,35-39 years,9.0,479.0,18.8
2019,Kiowa,40-44 years,0.0,446.0,0.0
2019,Latimer,15-17 years,0.0,395.0,0.0
2019,Latimer,18-19 years,9.0,344.0,26.2
2019,Latimer,20-24 years,36.0,607.0,59.3
2019,Latimer,25-29 years,34.0,609.0,55.8
2019,Latimer,30-34 years,19.0,493.0,38.5
2019,Latimer,35-39 years,0.0,580.0,0.0
2019,Latimer,40-44 years,0.0,510.0,0.0
2019,Le Flore,10-14 years,0.0,3567.0,0.0
2019,Le Flore,15-17 years,8.0,2056.0,3.9
2019,Le Flore,18-19 years,47.0,1319.0,35.6
2019,Le Flore,20-24 years,208.0,2865.0,72.6
2019,Le Flore,25-29 years,195.0,3189.0,61.1
2019,Le Flore,30-34 years,92.0,2866.0,32.1
2019,Le Flore,35-39 years,31.0,3069.0,10.1
2019,Le Flore,40-44 years,8.0,2924.0,2.7
2019,Lincoln,15-17 years,6.0,1479.0,4.1
2019,Lincoln,18-19 years,20.0,795.0,25.2
2019,Lincoln,20-24 years,111.0,1814.0,61.2
2019,Lincoln,25-29 years,119.0,2080.0,57.2
2019,Lincoln,30-34 years,74.0,1913.0,38.7
